央视,#genre#
先锋乒羽,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226851/index.m3u8
茶频道,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221226859/index.m3u8
茶频道,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226859/index.m3u8

睛彩竞技,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227047/index.m3u8
睛彩篮球,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227158/index.m3u8
睛彩青少,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221227314/index.m3u8


福建,#genre#
福建综合,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227149/index.m3u8

福建新闻,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221227180/index.m3u8
福建电视剧,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227079/index.m3u8
福建旅游,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221227190/index.m3u8
福建文体,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221227188/index.m3u8
福建文体,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221227188/index.m3u8




百事通,#genre#
导视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226866/index.m3u8
BesTV,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221226560/index.m3u8
BesTV,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221226564/index.m3u8
BesTV,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221226565/index.m3u8
BesTV,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221226569/index.m3u8
BesTV,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221226599/index.m3u8
BesTV,http://fjcm-2115.live.iptv.darwinchow.com/PLTV/88888888/224/3221226646/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226560/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226564/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226565/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226568/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226569/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226573/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226599/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226603/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226642/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226646/index.m3u8
BesTV,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221226895/index.m3u8
BesTV,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221226560/index.m3u8
BesTV,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221226568/index.m3u8
BesTV,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221226573/index.m3u8
BesTV,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221226603/index.m3u8
BesTV,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221226642/index.m3u8
BesTV,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221226646/index.m3u8
BesTV,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226564/index.m3u8
BesTV,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226565/index.m3u8
BesTV,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226569/index.m3u8
BesTV,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226573/index.m3u8
BesTV,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226603/index.m3u8
BesTV,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226638/index.m3u8
BesTV,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226642/index.m3u8
咪咕,http://fjcm-2116.live.iptv.darwinchow.com/PLTV/88888888/224/3221227430/index.m3u8

